Course code	Course title	Unit	Level	Lesson	Challenge type	Prompt	Correct answer
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	C1+ · Unit 12: Nuance, Idioms, Debate and Storytelling	C1+	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Let me rephrase that more clearly.” / Choose the best Malay response, then say it aloud.	Izinkan saya menyatakannya semula dengan lebih jelas.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	C1+ · Unit 12: Nuance, Idioms, Debate and Storytelling	C1+	Sentence Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “The argument sounds convincing, yet it overlooks one issue.” / Choose the best Malay response, then say it aloud.	Hujah itu kedengaran meyakinkan, namun mengabaikan satu isu.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	C1+ · Unit 12: Nuance, Idioms, Debate and Storytelling	C1+	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “At first everything went smoothly, but then a problem arose.” / Choose the best Malay response, then say it aloud.	Pada mulanya semuanya berjalan lancar, tetapi kemudian timbul satu masalah.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	C1+ · Unit 12: Nuance, Idioms, Debate and Storytelling	C1+	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “In conclusion, cooperation is the key.” / Choose the best Malay response, then say it aloud.	Kesimpulannya, kerjasama ialah kuncinya.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “listen”? Listen, choose, and say it aloud.	dengar
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “repeat”? Listen, choose, and say it aloud.	ulang
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “pronounce / say”? Listen, choose, and say it aloud.	sebut
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “clear”? Listen, choose, and say it aloud.	jelas
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “slowly”? Listen, choose, and say it aloud.	perlahan
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “quickly”? Listen, choose, and say it aloud.	cepat
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “sound”? Listen, choose, and say it aloud.	bunyi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “syllable”? Listen, choose, and say it aloud.	suku kata
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “intonation”? Listen, choose, and say it aloud.	intonasi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “practice”? Listen, choose, and say it aloud.	latihan
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask someone to repeat. / Choose the best modern Malay response, then say it aloud.	Boleh ulang sekali lagi?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask someone to speak more slowly. / Choose the best modern Malay response, then say it aloud.	Tolong cakap lebih perlahan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that you did not hear clearly. / Choose the best modern Malay response, then say it aloud.	Saya tidak dengar dengan jelas.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask how a word is pronounced. / Choose the best modern Malay response, then say it aloud.	Bagaimana sebutan perkataan ini?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask what a word means. / Choose the best modern Malay response, then say it aloud.	Apakah maksud perkataan ini?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that you understand now. / Choose the best modern Malay response, then say it aloud.	Sekarang saya faham.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	SELECT	DAILY SPEAKING / Say that you need more practice. / Choose the best modern Malay response, then say it aloud.	Saya perlu lebih banyak latihan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask to listen one more time. / Choose the best modern Malay response, then say it aloud.	Boleh saya dengar sekali lagi?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Guru: Dengar dan ulang: terima kasih. / Pelajar: ... / Choose the best modern Malay response, then say it aloud.	Terima kasih.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Pelajar: Maaf, boleh ulang sekali lagi? / Guru: ... / Choose the best modern Malay response, then say it aloud.	Boleh. Dengar baik-baik.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Guru: Cuba sebut perkataan ini. / Pelajar: ... / Choose the best modern Malay response, then say it aloud.	Baik, saya akan cuba.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Pelajar: Adakah sebutan saya betul? / Guru: ... / Choose the best modern Malay response, then say it aloud.	Hampir betul. Cuba sekali lagi.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Guru: Cakap dengan lebih jelas. / Pelajar: ... / Choose the best modern Malay response, then say it aloud.	Baik, saya akan cakap dengan lebih jelas.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Pelajar: Apakah maksud “perlahan”? / Guru: ... / Choose the best modern Malay response, then say it aloud.	Maksudnya tidak cepat.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Please listen carefully.” / Choose the best modern Malay response, then say it aloud.	Tolong dengar dengan teliti.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Say it again.” / Choose the best modern Malay response, then say it aloud.	Sebut sekali lagi.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the phrase for “more slowly.” / Choose the best modern Malay response, then say it aloud.	lebih perlahan
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the phrase for “clear pronunciation.” / Choose the best modern Malay response, then say it aloud.	sebutan yang jelas
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I am learning Malay.” / Choose the best modern Malay response, then say it aloud.	Saya sedang belajar bahasa Melayu.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “This sound is difficult.” / Choose the best modern Malay response, then say it aloud.	Bunyi ini sukar.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Let us practise together.” / Choose the best modern Malay response, then say it aloud.	Mari kita berlatih bersama-sama.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 1: Clear Sounds and Learning Phrases	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I can say it now.” / Choose the best modern Malay response, then say it aloud.	Sekarang saya boleh menyebutnya.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “good morning”? Listen, choose, and say it aloud.	selamat pagi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “good evening”? Listen, choose, and say it aloud.	selamat petang
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “how are you”? Listen, choose, and say it aloud.	apa khabar
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “thank you”? Listen, choose, and say it aloud.	terima kasih
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “sorry / excuse me”? Listen, choose, and say it aloud.	maaf
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “please / help”? Listen, choose, and say it aloud.	tolong
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “name”? Listen, choose, and say it aloud.	nama
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “friend”? Listen, choose, and say it aloud.	kawan
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “goodbye to a person leaving”? Listen, choose, and say it aloud.	selamat jalan
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “goodbye said by the person leaving”? Listen, choose, and say it aloud.	selamat tinggal
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	SELECT	DAILY SPEAKING / Greet someone in the morning. / Choose the best modern Malay response, then say it aloud.	Selamat pagi.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask how someone is. / Choose the best modern Malay response, then say it aloud.	Apa khabar?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that you are well. / Choose the best modern Malay response, then say it aloud.	Khabar baik, terima kasih.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask for the person’s name. / Choose the best modern Malay response, then say it aloud.	Siapa nama awak?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	SELECT	DAILY SPEAKING / Introduce yourself as Nur. / Choose the best modern Malay response, then say it aloud.	Nama saya Nur.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	ASSIST	DAILY SPEAKING / Ask where the person is from. / Choose the best modern Malay response, then say it aloud.	Awak berasal dari mana?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	SELECT	DAILY SPEAKING / Say that you are pleased to meet them. / Choose the best modern Malay response, then say it aloud.	Gembira berkenalan dengan awak.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Daily Speaking	SELECT	DAILY SPEAKING / Say goodbye to someone who is leaving. / Choose the best modern Malay response, then say it aloud.	Selamat jalan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Selamat pagi. Apa khabar? / B: ... / Choose the best modern Malay response, then say it aloud.	Khabar baik, terima kasih.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Siapa nama awak? / B: ... / Choose the best modern Malay response, then say it aloud.	Nama saya Hakim.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / A: Awak berasal dari mana? / B: ... / Choose the best modern Malay response, then say it aloud.	Saya berasal dari Myanmar.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Ini kawan saya, Mei Ling. / B: ... / Choose the best modern Malay response, then say it aloud.	Gembira berkenalan dengan awak.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Terima kasih kerana membantu saya. / B: ... / Choose the best modern Malay response, then say it aloud.	Sama-sama.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / A: Saya perlu pergi sekarang. / B: ... / Choose the best modern Malay response, then say it aloud.	Baik, selamat jalan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “This is my friend.” / Choose the best modern Malay response, then say it aloud.	Ini kawan saya.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I am not a teacher.” / Choose the best modern Malay response, then say it aloud.	Saya bukan guru.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “She is from Sabah.” / Choose the best modern Malay response, then say it aloud.	Dia berasal dari Sabah.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “What is his name?” / Choose the best modern Malay response, then say it aloud.	Siapa nama dia?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the polite response to “Terima kasih.” / Choose the best modern Malay response, then say it aloud.	Sama-sama.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “Please come in.” / Choose the best modern Malay response, then say it aloud.	Silakan masuk.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Please have a seat.” / Choose the best modern Malay response, then say it aloud.	Silakan duduk.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 2: Greetings, Introductions and Courtesy	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “See you tomorrow.” / Choose the best modern Malay response, then say it aloud.	Jumpa lagi esok.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “one”? Listen, choose, and say it aloud.	satu
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “two”? Listen, choose, and say it aloud.	dua
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “three”? Listen, choose, and say it aloud.	tiga
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “ten”? Listen, choose, and say it aloud.	sepuluh
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “one hundred”? Listen, choose, and say it aloud.	seratus
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “clock-time marker”? Listen, choose, and say it aloud.	pukul
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “half”? Listen, choose, and say it aloud.	setengah
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “quarter”? Listen, choose, and say it aloud.	suku
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “day”? Listen, choose, and say it aloud.	hari
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “now”? Listen, choose, and say it aloud.	sekarang
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask the current time. / Choose the best modern Malay response, then say it aloud.	Pukul berapa sekarang?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	SELECT	DAILY SPEAKING / Say that it is three o’clock. / Choose the best modern Malay response, then say it aloud.	Sekarang pukul tiga.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that it is half past six. / Choose the best modern Malay response, then say it aloud.	Sekarang pukul setengah tujuh.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	SELECT	DAILY SPEAKING / Say that the class begins at nine. / Choose the best modern Malay response, then say it aloud.	Kelas bermula pada pukul sembilan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask what day it is today. / Choose the best modern Malay response, then say it aloud.	Hari ini hari apa?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that today is Wednesday. / Choose the best modern Malay response, then say it aloud.	Hari ini hari Rabu.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	SELECT	DAILY SPEAKING / Ask when the train departs. / Choose the best modern Malay response, then say it aloud.	Kereta api bertolak pukul berapa?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Daily Speaking	SELECT	DAILY SPEAKING / Say that the meeting is tomorrow. / Choose the best modern Malay response, then say it aloud.	Mesyuarat itu esok.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Pukul berapa sekarang? / B: ... / Choose the best modern Malay response, then say it aloud.	Sekarang pukul dua suku.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Kelas bermula pukul berapa? / B: ... / Choose the best modern Malay response, then say it aloud.	Kelas bermula pada pukul lapan setengah.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / A: Hari ini hari apa? / B: ... / Choose the best modern Malay response, then say it aloud.	Hari ini hari Isnin.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Kita berjumpa bila? / B: ... / Choose the best modern Malay response, then say it aloud.	Kita berjumpa esok petang.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Berapa orang akan datang? / B: ... / Choose the best modern Malay response, then say it aloud.	Lima orang akan datang.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / A: Bas bertolak pukul tujuh? / B: ... / Choose the best modern Malay response, then say it aloud.	Ya, bas bertolak tepat pada pukul tujuh.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the modern Malay word for “seven.” / Choose the best modern Malay response, then say it aloud.	tujuh
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the modern Malay word for “twenty.” / Choose the best modern Malay response, then say it aloud.	dua puluh
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A1 · Unit 3: Numbers, Time and Days	A1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the phrase for “quarter past five.” / Choose the best modern Malay response, then say it aloud.	pukul lima suku
